Date,Close,Volume,SMA_10,SMA_30,SMA_50,SMA_100,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,Volatility_20,Volatility_50,Mom_5,Mom_10,Mom_20,VROC_5,Future_Close,Target
2014-06-13,158.8143310546875,82017000,158.91163787841796,156.1675277709961,154.62571472167969,152.20450729370117,158.42058008700488,156.99882354388183,1.4217565431230526,1.400062686112898,72.55414762698624,0.0040171540681239425,0.006321600198579902,-0.006397570002150799,0.007525520760983673,0.03591267366846185,0.042200365965233244,160.9644775390625,1
2014-06-16,158.9451904296875,87424000,159.02535247802734,156.33741709391276,154.71832092285158,152.29285903930665,158.5012893704945,157.1429988687563,1.358290501738196,1.3917082492379576,68.79256542833065,0.004001917237838367,0.006315779918443655,-0.006595686182246818,0.00720588104475417,0.03318273281081563,0.34252675870329696,160.8822784423828,1
2014-06-17,159.38697814941406,84834000,159.1914276123047,156.51221466064453,154.8562496948242,152.39792694091796,158.63754918263598,157.30921955621244,1.328329626423539,1.3790325246750739,72.20075088339223,0.003983085328892585,0.006061615891279177,-0.003936257779255992,0.010529329055778192,0.03226678327811583,0.48495510161214095,161.9591064453125,1
2014-06-18,160.55679321289062,105267000,159.44257659912108,156.7707285563151,155.05128021240233,152.5464585876465,158.93281749498286,157.54978056781823,1.3830369271646248,1.3798334051729841,73.69078694774052,0.003718157334493674,0.005876556116019082,0.00687466047973051,0.015890949082403516,0.04644090255521638,0.5306665503402548,162.1234588623047,1
2014-06-19,160.73675537109375,85929000,159.60864715576173,157.00524495442707,155.23747497558594,152.7039567565918,159.21034639899992,157.78585277546827,1.4244936235316459,1.3887654488447165,73.398891438626,0.003430303188917146,0.0058621415309393025,0.01519049776411352,0.01043969578352777,0.03886178935552764,-0.19201692524682656,162.92086791992188,1
2014-06-20,161.06317138671875,100587000,159.7312744140625,157.25609537760417,155.3976382446289,152.8560856628418,159.4953963971105,158.0286171170424,1.466779280068124,1.4043682150893981,73.97277822977583,0.003428283761539257,0.005699997045902359,0.014160185148888615,0.007672024371004227,0.038445797631162515,0.22641647463330772,162.35366821289062,1
2014-06-23,161.01382446289062,70611000,159.83260650634764,157.49766438802084,155.6211166381836,153.02173034667967,159.72900071492285,158.24974358710523,1.4792571278176183,1.4193459976350422,74.3282672026377,0.0034239545822418345,0.004736661203399401,0.013014763313132338,0.0063332358363359376,0.03398291471969772,-0.19231561127379204,161.30975341796875,1
2014-06-24,160.04385375976562,96237000,159.8353073120117,157.65699768066406,155.8521923828125,153.16236312866212,159.77743964489866,158.38264063693194,1.394799007966725,1.4144365997013788,63.48979436295361,0.0036612449673652323,0.0046195300242320575,0.004121262715300222,0.00016878258362074128,0.021475297870896082,0.1344154466369616,162.03311157226562,1
2014-06-25,160.7671661376953,82782000,159.9659683227539,157.83580627441407,156.07433654785157,153.3187809753418,159.92970525917508,158.55927215550702,1.3704331036680628,1.4056359004947157,61.90892699416959,0.0037132355271953456,0.004548909612009738,0.0013102710922092697,0.008193939240835224,0.026842240219620228,-0.21359970361081826,161.39193725585938,1
2014-06-26,160.65211486816406,84312000,160.1980178833008,158.0353220621745,156.27356384277343,153.50670974731446,160.04084519901954,158.71429754162975,1.3265476573897956,1.3898182518737316,56.31518974174697,0.0036250816982810875,0.004489890134111549,-0.0005265783966726945,0.014655920379483378,0.020827267367230506,-0.018817861257549806,161.61386108398438,1
2014-06-27,160.9644775390625,71445100,160.41303253173828,158.29051767985027,156.44746002197266,153.68782501220704,160.18294248210307,158.8809775414396,1.3019649406634812,1.3722475896316817,57.29933332563057,0.003628615351588062,0.004291346704739749,-0.000612764835104862,0.013538743450265844,0.02116615030616198,-0.28971835326632667,162.4276580810547,1
2014-06-30,160.8822784423828,70201200,160.60674133300782,158.5252487182617,156.61545928955078,153.86991012573242,160.29053262983842,159.02922205262058,1.2613105772178415,1.3500601871489137,56.488453556826165,0.0036452880188942976,0.004297312938205038,-0.000816985876502363,0.012187144558817087,0.019480844717537193,-0.005803628329863586,162.1234588623047,1
2014-07-01,161.9591064453125,90470000,160.86395416259765,158.77705790201824,156.79435943603517,154.04394897460938,160.54723629375752,159.24625052615332,1.3009857676042031,1.3402453032399717,67.37624025043775,0.0038415539695515347,0.004357427550039766,0.011967049284015374,0.01613763135334212,0.026836878839820555,-0.05992497687999421,162.72360229492188,1
2014-07-02,162.1234588623047,52475000,161.02062072753907,159.0667963663737,156.9626400756836,154.2017121887207,160.789732073534,159.45937706957193,1.3303550039620688,1.3382672433843912,80.4566624178841,0.0038386239386507142,0.004329758130369781,0.00843637887756099,0.009757703913136462,0.025803712171584836,-0.3661061583436013,160.8740997314453,0
2014-07-03,162.92086791992188,52938800,161.23903198242186,159.34002838134765,157.1540673828125,154.36476165771484,161.11759912682444,159.71578379922747,1.401815327596978,1.3509768602269085,81.39711235137102,0.0037388735561809305,0.004334554081645665,0.014122148678961555,0.013588133863879914,0.024169685631212356,-0.3721083594268906,162.51808166503906,0
2014-07-07,162.35366821289062,61696000,161.36808166503906,159.5818099975586,157.32793243408204,154.50609390258788,161.30776360160385,159.911182644684,1.3965809569198484,1.3600976795654967,74.42998381381513,0.0037786945050243092,0.004383371823102858,0.00863041768635564,0.008012364434780261,0.015745859860997635,-0.13645582412229806,162.2139434814453,0
2014-07-08,161.30975341796875,108143000,161.39767456054688,159.76807047526043,157.50611663818358,154.63625442504883,161.30806972719844,160.01478047974214,1.2932892474563005,1.3467359931436576,62.68632674305987,0.004107505358122122,0.0043132675067898574,0.0026570668921688245,0.0018379102295427163,0.00818278598480826,0.540472242639727,162.92086791992188,1
2014-07-09,162.03311157226562,72992000,161.5966003417969,159.9465367635091,157.6891146850586,154.76599197387696,161.41961462643954,160.16428648659573,1.2553281398438116,1.3284544224836885,60.35041999905859,0.004205612634765708,0.0043298537416405596,0.0004569371156546431,0.012429454588652744,0.01260033504773217,-0.19319111307615788,163.28245544433594,1
2014-07-10,161.39193725585938,99040000,161.6590774536133,160.1074473063151,157.8450552368164,154.88109146118165,161.41535656942722,160.25522358061525,1.1601329888119665,1.294790135749344,54.31444028231057,0.0042316323501362324,0.004359676123251859,-0.004512126817295514,0.003886186048891016,0.012111968462089617,0.8873749404478324,163.29074096679688,1
2014-07-11,161.61386108398438,64243000,161.7552520751953,160.24876149495444,157.99627166748047,154.99661849975587,161.44589572551294,160.35586339567962,1.0900323298333205,1.2538385745661396,53.6769500366778,0.003825783881334232,0.004350675101017841,-0.008022341475494188,0.0059865145043969115,0.020730172763807397,0.21353336305318593,162.52622985839844,1
2014-07-14,162.4276580810547,58658000,161.90157012939454,160.40874684651692,158.1634371948242,155.1302198791504,161.59693608790397,160.50932966867038,1.0876064192335946,1.2205921434996307,58.56572600252561,0.003905820572162709,0.004386448419829796,0.00045573265438658694,0.009090083503902946,0.02275189526266952,-0.04924144190871371,162.5921173095703,1
2014-07-15,162.1234588623047,111307000,162.02568817138672,160.55259399414064,158.32893615722656,155.25198287963866,161.67793959165792,160.62889479412476,1.0490447975331563,1.186282674306336,63.70490741653209,0.003963170202890596,0.004391994154229856,0.005044366054094418,0.007714836164297578,0.019996002546696534,0.02925755712343836,161.89332580566406,0
2014-07-16,162.72360229492188,79986400,162.10213775634764,160.71917317708332,158.50054718017577,155.38145751953124,161.83881077677546,160.7840583127023,1.0547524640731467,1.159976632259698,63.10596845580645,0.003990264176278478,0.004406358577607306,0.004261417410035273,0.00472030172547,0.020934107567934124,0.09582419991231905,161.91799926757812,0
2014-07-17,160.8740997314453,145398000,161.97720184326172,160.81346638997397,158.6620016479492,155.48412963867187,161.6903936928785,160.790728047424,0.8996656454544905,1.1079144348986565,51.20665401510226,0.004584874634458786,0.004541164535291616,-0.003208571216250511,-0.0077062205533160455,0.001976288341371868,0.4680735056542811,158.72035217285156,0
2014-07-18,162.51808166503906,124330000,161.93692321777343,160.928200785319,158.83833801269532,155.60381164550782,161.8177303039801,160.91868016724735,0.8990501367327681,1.0661415752654788,57.37704918032787,0.0051116787358031915,0.004674832286657646,0.005594944486752906,-0.0024722815439504053,0.011082258627360897,0.935308126955466,158.2354736328125,0
2014-07-21,162.2139434814453,67592000,161.9229507446289,161.00743560791017,159.0118637084961,155.7203712463379,161.8786861774363,161.01462559792867,0.8640605795076226,1.0257253761139076,56.19268333527287,0.005127180644911416,0.0046839362891552385,-0.0013157525148994598,-0.0008606194918989729,0.0071448493458725615,0.15230659074636033,159.3780059814453,0
2014-07-22,162.92086791992188,67678000,162.0840621948242,161.1047810872396,159.19494598388673,155.83609909057617,162.0390218301264,161.15582873289114,0.8831930972352495,0.997218920338176,54.63186144539357,0.00520042506307125,0.004706180034809389,0.004918529762521606,0.009987706681185982,0.01184397341900767,-0.3919699569658692,157.83258056640625,0
2014-07-23,163.28245544433594,65612000,162.20899658203126,161.21363474527996,159.35531799316405,155.95161483764647,162.23031930923554,161.3133566374426,0.9169626717929305,0.981167670629127,55.47768569293922,0.004969170887014445,0.004544162694575861,0.003434370561691491,0.007710423258230792,0.02023571420263126,-0.17971055079363496,157.8820037841797,0
2014-07-24,163.29074096679688,56888000,162.398876953125,161.3413075764974,159.51307464599608,156.07788314819337,162.3934611027065,161.4598295507281,0.933631551978408,0.9716604468989832,51.88900976611814,0.004903280235211866,0.004546196462101794,0.01502194100470966,0.011765170820939197,0.015697078512537432,-0.6087428988019092,157.02706909179688,0
2014-07-25,162.52622985839844,76837000,162.4901138305664,161.4811279296875,159.67026641845703,156.17532943725587,162.41388706512066,161.5388221661111,0.8750648990095726,0.9523413373211012,50.86389310306369,0.005045545539917934,0.004544763224650251,5.0137149515183665e-05,0.0056453621508363305,0.011665672697631857,-0.3819914743022601,158.84375,0
2014-07-28,162.5921173095703,69259000,162.50655975341797,161.6070541381836,159.85593658447266,156.2720504760742,162.4413071027283,161.61684402858955,0.8244630741387482,0.9267656846846306,57.116799138271226,0.005035563973704367,0.0043214291621614,0.0023313275049519078,0.0010125075400246875,0.010111794822014852,0.024662681974198186,159.30406188964844,0
2014-07-29,161.89332580566406,80466000,162.4835464477539,161.7053253173828,160.01699615478515,156.3582814025879,162.35700228779535,161.6373241602247,0.7196781275706599,0.8853481732618365,49.22210277651822,0.005146163817249635,0.00437692082756003,-0.006307001229350573,-0.0014194926400878938,0.0062843923710549365,0.1889535742781998,159.0821075439453,0
2014-07-30,161.91799926757812,104222000,162.40298614501953,161.7896926879883,160.16725952148437,156.44410720825195,162.28946336160809,161.65811490891753,0.6313484526905597,0.8345482291475812,53.14316555682788,0.0049232224964126945,0.004361880013076952,-0.008356416328041849,-0.004950744796588635,-0.0002538120803244892,0.5884594281533866,160.15892028808594,0
2014-07-31,158.72035217285156,183479000,162.18761138916017,161.72847798665364,160.2730404663086,156.4987712097168,161.74036933256863,161.4405028543941,0.29986647817452194,0.7276118789529694,37.246601967865814,0.006601019253753474,0.0051601369581058265,-0.027989270958569845,-0.013387783130964559,-0.02099083447475336,2.22526719167487,160.9151611328125,1
2014-08-01,158.2354736328125,189261000,161.7593505859375,161.64510192871094,160.34327178955078,156.55616104125977,161.20115460952923,161.2030932824251,-0.0019386728958750155,0.5817017685832006,30.970827925068804,0.006461559433672385,0.0050635035127810065,-0.026400392289443242,-0.026351578780343443,-0.02875871180242129,1.4631492640264456,160.8822784423828,1
2014-08-04,159.3780059814453,91340000,161.4757568359375,161.58892974853515,160.42882751464845,156.62456924438476,160.92067020520864,161.06790163050067,-0.14723142529203415,0.4359151298081536,38.419216559607634,0.006721333473502837,0.0051461402859058125,-0.019767940668399264,-0.01748269870724395,-0.018328272247864374,0.31881777097561326,162.23033142089844,1
2014-08-05,157.83258056640625,152690000,160.96692810058593,161.482888285319,160.47104034423828,156.69462753295898,160.44557949154674,160.82824821834552,-0.3826687267987836,0.27219835848676616,30.892605927656845,0.006900031221369122,0.005320601173970707,-0.02508284525658777,-0.031231648950069357,-0.02155587481776644,0.8975716451669027,163.07704162597656,1
2014-08-06,157.8820037841797,94818000,160.4268829345703,161.41082661946615,160.49509796142578,156.76941528320313,160.0511832288749,160.6100078898888,-0.5588246610139151,0.10599375458662989,36.39794120503323,0.006785520865993289,0.005252929900544475,-0.024926169429309364,-0.03307429230813652,-0.025618885842567884,-0.09023046957456204,163.51268005371094,1
2014-08-07,157.02706909179688,135733000,159.8005157470703,161.2861567179362,160.50434692382814,156.82205139160158,159.58593490009366,160.34460501595606,-0.758670115862401,-0.06693901950317627,23.108687952007102,0.006823578354499377,0.005310713511295668,-0.010668342514831619,-0.03835901434407507,-0.02704514387941659,-0.2602259659143553,163.9894256591797,1
2014-08-08,158.84375,117014000,159.43226776123046,161.2258778889974,160.53373321533203,156.88202133178712,159.47175260777155,160.2334305703297,-0.7616779625581387,-0.2058868081141688,35.62471932051156,0.0073945240337959465,0.005509403483298767,0.0038441213795019635,-0.022657757222368402,-0.017140306316578036,-0.38173210539942193,163.734619140625,1
2014-08-11,159.30406188964844,74544000,159.10346221923828,161.1705307006836,160.56725250244142,156.95473999023437,159.4459540357526,160.16458844583477,-0.71863441008216,-0.30843632850776703,34.24128031827121,0.007320238187480185,0.005519118902874007,-0.0004639541782539558,-0.02022272342798459,-0.019230691547910572,-0.1838843880008758,164.56488037109375,1
2014-08-12,159.0821075439453,73632000,158.8223403930664,161.11052500406902,160.59273376464844,157.0163609313965,159.38997765239765,160.08440467532444,-0.6944270229267886,-0.38563446739157137,31.47331043246038,0.007317823669202841,0.005522183244186772,0.007916787351856858,-0.017364633456806722,-0.01875947712750481,-0.5177680267208069,164.67172241210938,1
2014-08-13,160.15892028808594,69047000,158.64643249511718,161.05051879882814,160.64138763427735,157.0946809387207,159.5082765194266,160.0899243503438,-0.5816478309172055,-0.4248371400966982,37.376236101355694,0.007450729703985123,0.005599117128108828,0.014421634190928678,-0.010864011335671275,-0.015760971184669792,-0.27179438503237785,164.60595703125,1
2014-08-14,160.9151611328125,57371000,158.86591339111328,161.01024220784504,160.69878479003907,157.18686309814453,159.72472030610135,160.15105300089704,-0.4263326947956898,-0.42513625103649655,43.501760838604774,0.007106782743511746,0.0056287839005397695,0.024760648361478843,0.01382815076903765,0.0002552393544750231,-0.577324600502457,164.5155029296875,1
2014-08-15,160.8822784423828,139951000,159.1305938720703,160.94228922526042,160.73490936279296,157.2715170288086,159.90280617322156,160.2052178484145,-0.30241167519292844,-0.40059133586778295,43.08496064100001,0.006690799576707083,0.005558835110851891,0.012833545181241357,0.01672700026614926,-0.010065361379466342,0.1960192797443041,164.98406982421875,1
2014-08-18,162.23033142089844,75424000,159.41582641601562,160.93817799886068,160.78277801513673,157.38061340332033,160.26088698055648,160.3552262611911,-0.09433928063461394,-0.3393409248211492,51.294935177020214,0.00696590294936776,0.00564145175085507,0.018369082975907114,0.017896606384855795,0.00010102670030343042,0.011805108392358932,164.90182495117188,1
2014-08-19,163.07704162597656,59135000,159.94027252197264,160.99708760579426,160.84430877685546,157.50136764526368,160.69414154139034,160.55684221413816,0.13729932725217964,-0.24401287440648345,54.188960102883456,0.006996670485969325,0.0056832855841615765,0.025112403548762874,0.033228000459409435,0.0009585862636789511,-0.19688450673620161,164.81143188476562,1
2014-08-20,163.51268005371094,72763000,160.5033401489258,161.0464065551758,160.91422546386718,157.6190333557129,161.12776285097812,160.77579316521764,0.35196968576047993,-0.12481636237309078,71.64071737458761,0.007004699039574408,0.005692174189901826,0.020940199644156055,0.03566382573423765,0.001409977628940684,0.053818413544397314,164.5730743408203,1
2014-08-21,163.9894256591797,67791000,161.19957580566407,161.13298950195312,161.0048028564453,157.72903274536134,161.5680186676245,161.01384001662223,0.5541786510022746,0.010982640301982293,76.00222310177861,0.007033007194587566,0.005673981438469593,0.019104878028427752,0.044338575556757576,0.004278777156904834,0.18162486273552836,165.3128662109375,1
2014-08-22,163.734619140625,76107000,161.68866271972655,161.20368143717448,161.1128628540039,157.82633895874022,161.90134181731688,161.2153792109928,0.6859626063240682,0.1459786335063995,71.40500948368282,0.006952175249555618,0.005574767198194499,0.017729365383544637,0.030790441176470562,0.0074350416131561126,-0.4561882373116305,164.8854522705078,1
2014-08-25,164.56488037109375,63855000,162.2147445678711,161.2749221801758,161.22787384033202,157.92679428100587,162.3111169794364,161.46349040803733,0.8476265713990756,0.28630822108493476,85.57750303999896,0.007030424245355249,0.005599531532282692,0.014390335825293032,0.03302375607402608,0.012133202360403272,-0.15338619007212562,163.84149169921875,0
2014-08-26,164.67172241210938,47298000,162.7737060546875,161.3598642985026,161.34240447998047,158.030362701416,162.67428704600147,161.70113722315378,0.973149822847688,0.42367654143748545,85.66450100909063,0.006934413040750747,0.005599524330665979,0.009778695825193306,0.035136665929698996,0.01716189714812888,-0.20016910459118964,164.4579620361328,0
2014-08-27,164.60595703125,47874000,163.2184097290039,161.4226094563802,161.44678405761718,158.1515168762207,162.97146704373202,161.91630906079052,1.0551579829414948,0.5499728297382873,93.40861023229799,0.0069385320109473505,0.005593748175274003,0.006686190802939196,0.02776640061736768,0.016600734790638505,-0.3420557151299424,164.64703369140625,1
2014-08-28,164.5155029296875,58330000,163.5784439086914,161.5439895629883,161.5259582519531,158.28861923217772,163.20901102618672,162.10884193996807,1.1001690862186422,0.6600120810343584,90.49239618284021,0.004995165593666715,0.005512163721704465,0.0032079950789092315,0.022374161462035413,0.03651170550910088,-0.13956129869746725,163.6853485107422,0
2014-08-29,164.98406982421875,65907000,163.988623046875,161.62618916829427,161.61090454101563,158.42418975830077,163.48209699511472,162.3218217832459,1.1602752118688215,0.7600647072012511,90.50358960743905,0.004865513770862501,0.005521524921728149,0.007630949949079868,0.02549560723249522,0.04264907252760808,-0.1340218376759037,163.56199645996094,0
2014-09-02,164.90182495117188,72426000,164.25577239990236,161.71578521728514,161.6876776123047,158.5426579284668,163.70051668066196,162.5129331290182,1.187583551643769,0.8455684760897547,92.34354357021527,0.004742699387332777,0.005519143613493833,0.0020474877708920314,0.01646728763280625,0.03465860258265274,0.13422598073760872,164.79498291015625,0
2014-09-03,164.81143188476562,57462000,164.42921142578126,161.77880401611327,161.7636297607422,158.69237319946288,163.87142671206252,162.6831922961106,1.1882344159519107,0.914101664062186,89.52449840427876,0.0039607974412784784,0.00551995802777833,0.0008484120443374987,0.010635404232846923,0.04421679790899136,0.21489280730686278,165.0169219970703,1
2014-09-04,164.5730743408203,85236000,164.53525085449218,161.8218246459961,161.85421417236327,158.85320327758788,163.97937250110218,162.8231835586817,1.1561889424204708,0.962519119733843,84.07323916436171,0.004023326149033973,0.005447340040799345,-0.00019976610216754231,0.006485089026496693,0.042380197845646395,0.7804236119814514,165.89646911621094,1
2014-09-05,165.3128662109375,102177000,164.66759490966797,161.88922882080078,161.94512817382812,159.00973236083985,164.18452537953837,163.00760449588583,1.1769208836525422,1.0053994725175828,86.46795961889643,0.003643314022602373,0.00544698262247742,0.004846736429397591,0.008070279814921255,0.05276668008301688,0.7517058117606721,165.7469940185547,1
2014-09-08,164.8854522705078,64146000,164.78267822265624,161.9678695678711,162.029794921875,159.15167938232423,164.29236028584137,163.14670433104303,1.1456559547983431,1.033450768973735,75.75790770105277,0.003146244512226893,0.005462403242504712,-0.0005977398534052769,0.0070286487727706515,0.03803550514582921,-0.026719468341754316,164.46693420410156,0
2014-09-09,163.84149169921875,88591000,164.71033935546876,162.00951538085937,162.08733520507812,159.2673976135254,164.22299588789943,163.19817006201902,1.0248258258804128,1.0317257803550706,57.14273493793823,0.0036279631340894835,0.005543605257722276,-0.006430088037334247,-0.004395765793064443,0.028482825583652893,0.22319332836274275,163.5254669189453,0
2014-09-10,164.4579620361328,67251000,164.6889633178711,162.09500325520833,162.15884887695313,159.38715408325194,164.2591445260892,163.29148798602745,0.9676565400617392,1.0189119322964044,58.54364915184112,0.003601259528783512,0.005562666720117077,-0.0021446925409880357,-0.0012981000796336017,0.03379295494122414,0.17035606139709714,164.8055419921875,1
2014-09-11,164.64703369140625,66774400,164.6930709838867,162.18597106933595,162.212607421875,159.50348342895506,164.31881978229183,163.39189877901848,0.9269210032733497,1.0005137464917935,56.269621207051564,0.00339579509214477,0.005490569214233361,0.0004494012819664661,0.00024954540465649266,0.02802287499970224,-0.21659392744849593,162.14634704589844,0
2014-09-12,163.6853485107422,117409300,164.61005554199218,162.35147094726562,162.24384521484376,159.60324264526366,164.2213626635919,163.4136357961832,0.8077268674086895,0.9619563706751727,49.586050053458386,0.0036610850098569626,0.005558657731114173,-0.009845075809880477,-0.005046055868060728,0.017215204325236266,0.14907758106031688,163.43460083007812,0
2014-09-15,163.56199645996094,76401000,164.4678482055664,162.52902170817057,162.25666778564454,159.70536758422853,164.11992170918714,163.42462547498155,0.6952962342055855,0.9086243433812553,40.438470155224834,0.003671535345007203,0.005518272886124869,-0.008026516544198503,-0.008619458628781218,0.016656390271957866,0.1910485455055655,163.13734436035156,0
2014-09-16,164.79498291015625,116201000,164.45716400146483,162.70958760579427,162.30549407958983,159.81671325683592,164.223777278567,163.52613343314263,0.6976438454243805,0.8664282437898804,50.96742978409477,0.0035843593923198893,0.00559214422692469,0.005819595519112708,-0.0006479130297512015,0.015808705232833065,0.3116569403212517,162.70785522460938,0
2014-09-17,165.0169219970703,151266000,164.47771301269532,162.94906565348307,162.37963745117187,159.94287704467774,164.34579954295214,163.6365622156558,0.7092373272963357,0.8349900604911715,53.14834254079064,0.0034339837176349916,0.0055082687925423176,0.003398801456719225,0.0012468195315988861,0.011895484194169637,1.24927510371593,160.50289916992188,0
2014-09-18,165.89646911621094,94990000,164.61005249023438,163.21621449788412,162.45690460205077,160.07300964355468,164.58436409268427,163.80396272680804,0.7804013658762301,0.8240723215681833,59.438269506327075,0.0035673792237249087,0.005522130648878649,0.007588569297558578,0.008041380892295669,0.01457861898977475,0.4225511573297551,160.52769470214844,0
2014-09-19,165.7469940185547,121649000,164.6534652709961,163.5068786621094,162.5440057373047,160.19453048706055,164.76323023512586,163.9478909706411,0.8153392644847486,0.8223257101514965,55.45203746715081,0.0035463271528833945,0.005488757452602345,0.012595174379197438,0.0026260981227150815,0.01071757128430817,0.03611042736818981,162.29498291015625,0
2014-09-22,164.46693420410156,125553000,164.61161346435546,163.69431813557944,162.60106719970702,160.29866943359374,164.7176462303529,163.98633861756412,0.7313076127887825,0.8041220906789537,47.346448555494526,0.003979761267590267,0.0056102249522587055,0.0055326895227898465,-0.0025382352453970913,0.0044725731633308285,0.6433423646287353,162.10504150390625,0
2014-09-23,163.5254669189453,111393000,164.58001098632812,163.83503163655598,162.62302337646486,160.39323028564453,164.5342340285979,163.95219997322198,0.5820340553759138,0.7597044836183457,42.891747960142446,0.004020609539311447,0.00563375326432212,-0.007703608257922823,-0.0019288446229090983,-0.006316131666760039,-0.04137658023597046,159.6027374267578,0
2014-09-24,164.8055419921875,107276000,164.6147689819336,164.02581278483072,162.6766650390625,160.50280059814452,164.57597371530397,164.01541049314534,0.5605632221586347,0.7198762313264035,51.15227937272437,0.004412049309592042,0.005728893436114466,-0.0012809595665986828,0.0021134881628797064,0.0008126445640934676,-0.2908122116007563,162.39413452148438,0
2014-09-25,162.14634704589844,150300000,164.3647003173828,164.0920603434245,162.66511993408204,160.5828335571289,164.20218499693388,163.8769613489048,0.3252236480290662,0.6409457146669361,36.81353106163526,0.005708883173683233,0.006162143366508831,-0.022605195217780816,-0.015188167010617315,-0.0149424117432434,0.5822718180861144,159.17327880859375,0
